SURNUM ID,Question1,Question2,Question3,Question4,Question5,Question6,Question7,Question8,Question9,Question10,Question11,Question12,Question13,Question14,Question15,Question16,Question17,Question18,Question19,Question20,Question21,Question22,Question23,Question24,Question25,Question26,Question27,Question28,Question29,Question30,Question31,Question32,Question33,Question34,Question35,Gender,Citizenship,Region,Medalist,School,HS Type,SAT Verbal,SAT Math,SAT Score,ACT Composite,,Registered Spr 14,201309_INST_TERM_GPA,201401_INST_TERM_GPA,CURRENT_TOTAL_INST_GPA_May_2014,Returned Fall 2014,Returned Spring 2015,Fall 2014 GPA,CURRENT_TOTAL_INST_GPA_Fall_2014,,,,,,,,,,,,,,,,,
832,3,2,5,2,2,2,2,2,3,2,5,3,5,1,1,2,2,4,3,3,5,1,3,,3,4,3,1,1,2,5,3,3,2,4,1,3,Non-Northeast,2,3,Public,620,690,1310,,,1,3.33,3.92,3.63,1,1,3.80,3.54,,,,,,,,,,,,,,,,,
833,2,2,2,2,2,2,2,2,2,1,5,2,4,3,1,4,3,5,4,5,1,2,5,3,3,4,3,2,2,3,5,4,3,2,5,2,3,Northeast,2,2,Private,660,780,1440,,,1,3.33,3.19,3.26,1,1,3.08,3.20,,,,,,,,,,,,,,,,,
834,2,2,1,2,1,4,3,3,3,2,1,3,2,4,3,1,1,5,5,5,2,2,5,2,4,1,1,3,1,,1,1,1,1,1,2,3,Non-Northeast,2,2,Public,690,700,1390,,,1,2.50,2.50,2.50,1,1,3.57,2.90,,,,,,,,,,,,,,,,,
835,1,1,1,2,2,1,3,1,1,1,1,5,4,3,1,5,3,5,5,5,1,2,5,4,4,3,4,3,4,4,5,2,4,2,3,2,3,Northeast,1,2,Public,740,800,1540,,,1,3.83,3.67,3.76,1,1,3.84,3.77,,,,,,,,,,,,,,,,,
836,2,2,2,1,1,2,4,2,2,2,4,2,4,2,1,4,2,3,3,1,1,2,5,3,3,4,4,5,5,3,5,2,3,4,4,2,3,Northeast,1,2,Public,690,680,1370,,,1,2.25,2.71,2.48,1,1,2.98,2.65,,,,,,,,,,,,,,,,,
837,1,1,1,1,2,1,1,1,1,1,1,5,3,5,1,5,3,5,5,4,1,2,3,5,3,5,4,1,1,1,5,5,3,3,4,2,3,Non-Northeast,2,6,Public,,,,31,,1,4.00,3.84,3.92,1,1,3.93,3.92,,,,,,,,,,,,,,,,,
838,3,3,2,2,2,3,3,4,2,1,4,4,3,4,1,5,3,3,4,3,2,3,5,4,2,4,2,3,4,5,5,5,3,1,5,1,3,Non-Northeast,2,2,Private,530,550,1080,,,1,1.83,1.45,1.69,1,,1.28,1.55,,,,,,,,,,,,,,,,,
839,1,1,1,2,3,2,1,1,2,1,4,3,2,4,1,4,4,5,5,5,1,1,5,5,3,5,4,2,1,5,5,5,3,3,5,1,1,Non-Northeast,2,2,,,,,29,,1,3.97,2.67,3.32,1,1,3.33,3.46,,,,,,,,,,,,,,,,,
840,2,2,1,4,4,2,2,2,4,2,1,5,5,2,1,3,3,5,4,5,1,2,1,3,3,3,2,2,2,3,4,2,2,2,3,1,2,Northeast,2,2,Public,610,800,1410,,,1,4.00,3.95,3.97,1,1,3.77,3.91,,,,,,,,,,,,,,,,,
841,2,2,1,1,1,1,1,1,1,1,5,2,4,3,1,5,4,5,3,3,1,5,1,4,3,5,5,2,1,1,5,5,1,1,4,2,3,Northeast,2,2,Public,610,700,1310,,,1,3.85,3.84,3.84,,,0.00,3.84,,,,,,,,,,,,,,,,,
842,3,4,5,1,1,1,1,1,1,1,5,4,3,4,2,5,5,5,5,5,1,2,5,3,3,5,3,3,3,3,5,2,4,3,5,2,3,Non-Northeast,2,2,,580,780,1360,,,1,3.47,2.82,3.15,1,1,2.43,2.93,,,,,,,,,,,,,,,,,
843,4,3,3,4,1,3,4,1,2,2,5,3,4,2,1,3,1,3,3,1,3,3,4,2,2,4,4,3,4,3,5,2,5,5,1,2,3,Northeast,2,5,Public,,,,28,,1,3.09,3.00,3.05,,,0.00,3.17,,,,,,,,,,,,,,,,,
844,1,1,1,4,4,4,3,3,3,2,4,4,4,3,1,5,4,3,5,5,1,4,5,4,3,3,2,3,2,3,5,3,3,3,3,2,3,Northeast,2,2,Public,,,,30,,1,3.69,3.58,3.64,1,1,3.61,3.63,,,,,,,,,,,,,,,,,
845,2,2,1,1,1,3,2,2,3,3,5,5,4,3,1,4,2,5,5,5,1,2,3,3,3,4,3,1,2,1,5,4,3,2,4,2,3,Northeast,2,2,Public,640,730,1370,,,1,3.92,4.00,3.96,1,1,3.69,3.87,,,,,,,,,,,,,,,,,
846,2,2,2,2,2,1,1,1,3,4,4,4,4,4,1,5,4,5,3,4,1,2,5,3,2,2,2,2,2,2,5,5,1,3,3,2,3,Northeast,2,2,Private,650,790,1440,,,1,2.98,2.22,2.67,1,1,2.25,2.40,,,,,,,,,,,,,,,,,
847,3,3,1,2,1,3,3,3,3,2,5,2,4,3,1,5,3,3,5,4,1,4,5,3,3,2,2,4,4,5,5,1,3,3,3,1,3,Non-Northeast,2,2,Public,800,700,1500,,,1,1.79,1.93,1.87,1,1,2.86,2.36,,,,,,,,,,,,,,,,,
848,1,1,1,2,1,2,2,2,3,1,4,4,4,3,1,4,4,4,3,5,1,2,5,4,3,4,2,3,1,2,5,4,2,2,3,2,3,Northeast,2,2,Public,800,700,1500,,,1,4.00,3.50,3.76,1,1,3.84,3.80,,,,,,,,,,,,,,,,,
849,1,1,1,2,2,2,1,1,1,3,5,3,4,4,1,4,3,4,5,5,1,2,5,3,3,4,5,1,1,3,5,4,2,2,4,2,3,Northeast,2,2,Public,670,710,1380,,,1,4.00,4.00,4.00,1,1,4.00,4.00,,,,,,,,,,,,,,,,,
850,2,2,1,3,3,4,4,3,4,3,2,1,3,3,3,1,5,3,3,5,1,3,,,,,,,,,,,,,,2,1,Non-Northeast,2,3,Public,610,760,1370,,,1,3.22,3.73,3.50,1,1,3.67,3.63,,,,,,,,,,,,,,,,,
851,2,3,5,1,1,2,1,1,2,1,4,2,4,3,1,5,3,3,5,5,1,2,5,1,3,4,3,2,2,2,5,4,1,3,5,2,3,Non-Northeast,2,6,Public,720,670,1390,,,1,3.33,4.00,3.75,1,1,3.81,3.81,,,,,,,,,,,,,,,,,
852,2,2,2,2,3,2,3,3,2,2,5,5,4,3,1,5,3,4,5,3,1,2,5,1,3,4,4,1,1,2,5,3,3,3,4,2,3,Northeast,2,2,Public,590,730,1320,,,1,3.80,3.50,3.63,1,1,2.92,3.40,,,,,,,,,,,,,,,,,
853,1,2,1,2,2,1,3,1,3,3,1,5,4,5,1,4,3,5,4,4,1,2,5,5,3,3,4,4,4,4,4,4,3,3,4,2,3,Northeast,2,2,Public,,,,30,,1,3.06,3.22,3.13,1,1,2.73,2.99,,,,,,,,,,,,,,,,,
854,2,1,5,2,1,1,2,1,2,1,5,4,4,4,1,5,2,3,4,5,2,2,1,3,3,5,2,3,4,3,5,2,3,3,3,2,3,Northeast,2,6,Public,680,690,1370,,,1,2.58,3.09,2.79,1,1,2.61,2.74,,,,,,,,,,,,,,,,,
855,3,2,1,3,3,2,2,2,4,4,5,4,4,4,1,5,2,3,4,2,1,2,3,4,3,4,4,2,2,2,5,4,4,4,4,2,3,Northeast,2,2,Public,580,720,1300,,,1,3.84,3.42,3.64,1,1,3.42,3.59,,,,,,,,,,,,,,,,,
856,2,2,1,2,2,2,1,2,2,1,5,4,4,3,1,4,3,3,4,3,3,2,5,3,2,5,3,3,5,2,4,4,4,3,4,2,3,Non-Northeast,2,2,Private,570,650,1220,,,1,3.17,2.49,2.82,1,1,2.20,2.71,,,,,,,,,,,,,,,,,
857,1,1,1,1,1,1,1,1,2,1,5,5,4,3,1,5,2,4,5,5,1,2,5,3,3,4,3,1,1,1,5,4,2,3,3,2,3,Northeast,1,2,Public,710,770,1480,,,1,4.00,4.00,4.00,1,1,4.00,4.00,,,,,,,,,,,,,,,,,
858,3,2,1,4,2,1,2,2,2,1,1,4,4,4,1,3,2,5,5,4,1,2,5,4,2,2,3,2,1,4,5,5,1,4,4,1,3,Northeast,2,1,Public,,,,29,,1,3.23,3.57,3.39,1,1,3.44,3.46,,,,,,,,,,,,,,,,,
859,2,2,5,2,2,2,2,2,3,1,4,3,4,3,1,4,2,4,5,5,1,2,5,3,3,4,3,1,2,2,5,4,3,2,4,1,3,Northeast,2,6,Private,720,700,1420,,,1,3.17,3.00,3.09,1,1,3.14,3.22,,,,,,,,,,,,,,,,,
860,2,2,1,2,3,1,2,2,3,1,5,4,3,4,1,3,3,5,5,5,1,2,5,3,2,4,4,2,1,3,5,5,2,3,4,1,1,Non-Northeast,2,2,,,,,28,,1,3.92,4.00,3.96,1,1,4.00,3.98,,,,,,,,,,,,,,,,,
861,2,3,1,1,1,1,2,1,2,2,4,4,4,3,1,5,4,5,5,5,1,2,5,5,3,5,4,1,2,4,5,5,4,3,5,1,3,Non-Northeast,2,6,,,,,33,,1,3.50,3.42,3.46,1,1,2.90,3.27,,,,,,,,,,,,,,,,,
862,2,2,1,2,3,1,2,2,2,1,1,5,3,4,3,5,2,4,5,4,1,2,5,3,5,5,4,2,2,2,4,4,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,2,2,1,1,1,4,3,4,3,1,4,1,3,3,1,3,2,4,5,5,1,2,3,5,3,5,3,1,1,3,5,5,3,3,5,1,3,Non-Northeast,2,3,Public,720,650,1370,,,1,3.27,3.67,3.42,,,0.00,3.42,,,,,,,,,,,,,,,,,
864,2,2,1,1,2,2,1,4,4,1,1,3,5,1,1,5,2,3,5,3,,,,5,3,3,1,1,2,1,5,2,1,1,3,1,3,Northeast,1,6,Public,610,590,1200,,,1,2.69,3.11,2.87,1,1,2.56,2.72,,,,,,,,,,,,,,,,,
865,2,2,5,3,1,2,3,2,4,1,1,4,4,4,1,5,2,5,5,4,1,2,5,3,3,3,2,2,3,4,5,2,4,4,5,1,3,Northeast,2,2,Public,,,,35,,1,3.93,3.80,3.86,1,1,3.62,3.82,,,,,,,,,,,,,,,,,
866,3,3,3,3,2,2,3,2,2,2,1,3,4,3,1,3,3,3,3,3,1,2,5,3,3,5,3,2,1,3,5,4,3,2,4,2,3,Northeast,2,5,,590,680,1270,,,1,3.00,2.75,2.88,1,1,2.19,2.62,,,,,,,,,,,,,,,,,
867,4,3,5,2,2,1,3,3,3,2,4,5,5,2,1,5,3,3,4,3,1,2,3,4,2,5,2,2,1,3,5,3,4,2,1,1,3,Northeast,2,2,Public,600,740,1340,,,1,2.75,3.22,2.99,1,1,2.70,2.96,,,,,,,,,,,,,,,,,
868,2,2,1,3,4,2,4,3,3,4,5,5,3,4,1,5,2,5,5,5,1,2,5,4,3,3,3,2,,3,5,3,3,3,3,1,1,Non-Northeast,1,7,Private,480,730,1210,,,1,3.17,2.78,2.98,1,1,2.14,2.99,,,,,,,,,,,,,,,,,
869,2,3,5,1,2,2,2,3,2,2,4,4,5,3,1,2,2,3,4,3,4,1,2,3,3,4,1,2,1,3,1,2,2,1,3,2,3,Northeast,2,2,Parochial,,,,23,,1,2.92,2.75,2.83,1,1,2.78,2.88,,,,,,,,,,,,,,,,,
870,2,1,2,1,1,3,1,1,1,1,4,3,4,3,1,3,4,4,4,2,1,1,1,5,2,5,5,3,1,1,5,3,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,1,1,1,1,1,1,1,1,2,2,5,5,2,5,1,5,4,5,4,4,1,4,5,3,3,4,1,1,3,3,5,4,3,2,3,2,3,Northeast,2,6,,700,770,1470,,,1,3.37,2.98,3.20,1,1,2.47,2.86,,,,,,,,,,,,,,,,,
872,1,1,1,1,1,2,3,2,1,3,5,5,4,4,1,2,5,5,4,5,1,2,5,5,2,4,5,2,2,2,5,4,1,4,3,2,3,Northeast,1,2,Public,,,,29,,1,3.25,3.11,3.18,1,1,3.04,3.22,,,,,,,,,,,,,,,,,
873,1,1,5,2,2,1,2,1,2,1,4,4,4,3,1,4,3,3,4,3,1,2,5,4,3,4,3,2,3,1,4,3,3,3,5,1,3,Northeast,2,2,Public,700,800,1500,,,1,3.83,3.71,3.77,1,1,3.65,3.76,,,,,,,,,,,,,,,,,
874,3,3,3,3,3,1,4,2,2,1,1,5,3,5,1,5,4,5,5,4,1,2,5,3,4,5,2,4,5,5,5,2,5,3,5,2,3,Northeast,2,6,Public,,,,31,,1,3.51,3.45,3.48,1,1,2.95,3.28,,,,,,,,,,,,,,,,,
875,4,3,3,2,2,2,3,1,3,1,1,3,4,3,1,3,1,3,3,3,3,2,5,3,2,5,3,3,3,3,3,3,3,3,3,2,3,Northeast,2,6,,760,700,1460,,,1,3.15,3.20,3.18,1,1,2.98,3.18,,,,,,,,,,,,,,,,,
876,2,2,1,1,3,2,1,3,3,2,4,3,4,3,1,5,2,4,4,1,1,1,5,4,3,4,4,1,1,1,5,3,1,4,5,1,3,Northeast,2,2,Public,,,,27,,1,3.83,4.00,3.90,1,1,3.85,3.90,,,,,,,,,,,,,,,,,
877,3,3,2,1,1,1,4,1,1,3,1,5,3,3,1,5,2,5,5,5,1,2,3,4,3,5,4,3,4,4,5,2,2,2,5,2,3,Northeast,2,2,,750,720,1470,,,1,3.34,3.18,3.26,1,1,2.81,3.01,,,,,,,,,,,,,,,,,
878,2,2,2,2,1,1,3,1,1,1,1,4,4,4,1,5,2,4,3,5,1,,5,,3,5,3,3,4,4,5,4,5,2,5,2,3,Northeast,2,6,Private,720,700,1420,,,1,3.17,2.00,2.67,1,1,1.59,2.39,,,,,,,,,,,,,,,,,
879,1,2,1,2,3,3,4,4,2,4,4,4,4,3,1,4,2,3,4,5,1,1,5,4,3,4,4,3,2,5,5,3,4,3,3,2,3,Northeast,1,2,Public,590,680,1270,,,1,3.45,3.22,3.33,1,1,3.44,3.36,,,,,,,,,,,,,,,,,
880,2,2,5,4,3,2,1,2,1,1,4,5,4,3,2,4,3,4,4,4,1,3,5,3,3,5,4,2,1,3,5,1,4,3,4,,,Non-Northeast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,2,2,1,2,2,2,1,1,1,2,5,3,4,3,1,5,3,4,5,2,1,2,5,4,3,4,3,2,2,4,5,3,4,4,3,2,3,Northeast,2,2,Public,640,710,1350,,,1,3.45,3.00,3.26,1,1,3.16,3.26,,,,,,,,,,,,,,,,,
882,2,2,1,2,1,1,2,1,2,1,1,4,4,3,1,5,3,5,5,5,1,2,5,5,3,3,2,3,3,3,5,3,4,3,3,2,3,Northeast,2,6,Public,740,800,1540,,,1,3.75,2.84,3.45,1,1,3.09,3.36,,,,,,,,,,,,,,,,,
883,2,2,1,2,3,2,4,3,4,4,4,5,4,3,1,5,4,4,4,5,1,2,5,3,3,3,5,4,5,5,4,3,4,5,5,2,3,Northeast,1,2,Public,,,,32,,1,3.84,3.82,3.83,1,1,3.92,3.72,,,,,,,,,,,,,,,,,
884,2,2,1,2,2,2,3,3,2,2,4,4,4,4,1,3,3,4,4,4,1,2,3,5,3,5,3,2,2,3,5,2,1,2,3,2,3,Northeast,2,2,Public,,,,32,,1,3.61,2.69,3.18,1,1,3.42,3.27,,,,,,,,,,,,,,,,,
885,3,3,5,1,2,3,2,3,2,1,2,2,4,3,1,2,2,4,4,2,1,4,3,4,3,5,3,1,1,2,5,5,3,3,5,2,3,Northeast,2,6,Public,640,630,1270,,,1,3.25,3.29,3.27,1,1,3.44,3.32,,,,,,,,,,,,,,,,,
886,3,1,5,1,1,1,1,1,1,1,1,3,3,5,1,5,4,5,5,5,1,2,5,3,3,2,2,2,3,1,5,3,2,2,4,2,3,Non-Northeast,2,6,Public,800,740,1540,,,1,3.75,3.83,3.79,1,1,3.78,3.81,,,,,,,,,,,,,,,,,
887,2,2,1,2,2,2,2,2,2,2,2,4,4,3,1,4,3,3,5,3,1,3,5,4,2,5,3,4,5,4,5,4,4,2,2,1,3,Northeast,2,2,Parochial,670,720,1390,,,1,3.75,3.41,3.58,1,1,3.04,3.49,,,,,,,,,,,,,,,,,
888,3,3,2,2,1,2,2,2,3,2,1,5,2,5,2,3,1,5,3,5,3,,5,1,3,4,3,2,3,3,5,3,2,3,4,1,3,Non-Northeast,2,6,Public,590,710,1300,,,1,2.75,3.11,2.90,1,1,3.33,3.08,,,,,,,,,,,,,,,,,
889,2,2,2,2,4,2,2,2,3,3,2,4,5,2,1,4,5,4,4,1,1,1,3,4,2,5,3,2,3,5,5,3,4,4,5,,,Non-Northeast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,3,2,2,3,2,1,2,2,4,2,4,3,4,2,1,4,3,4,5,5,1,1,5,3,3,3,1,2,3,4,5,3,3,3,4,2,1,Non-Northeast,2,2,,540,750,1290,,,1,3.67,3.08,3.37,1,1,3.19,3.38,,,,,,,,,,,,,,,,,
891,3,2,2,2,1,3,4,2,2,3,5,2,4,4,1,2,3,4,5,4,2,2,5,3,3,5,3,4,5,4,5,4,2,5,5,2,3,Northeast,2,2,Public,,,,31,,1,3.29,3.67,3.48,1,1,2.11,3.11,,,,,,,,,,,,,,,,,
892,2,2,2,2,1,2,1,2,1,2,2,3,2,3,1,3,2,4,4,4,5,4,5,3,3,3,3,3,3,3,3,3,3,3,3,2,1,Non-Northeast,2,5,Private,450,690,1140,,,1,3.50,2.89,3.24,1,1,3.42,3.29,,,,,,,,,,,,,,,,,
893,1,1,1,2,2,2,1,2,3,4,4,4,4,4,1,5,3,3,3,3,3,3,5,4,3,5,3,1,1,3,5,5,3,3,4,1,3,Northeast,1,7,Public,620,630,1250,,,1,2.89,3.25,3.10,1,1,2.74,3.11,,,,,,,,,,,,,,,,,
894,1,1,5,4,4,1,3,3,4,1,1,5,4,4,1,5,2,3,5,5,1,2,5,3,3,2,3,1,3,4,5,2,2,4,5,1,3,Northeast,2,2,Public,660,790,1450,,,1,2.35,3.64,2.86,1,1,3.13,3.10,,,,,,,,,,,,,,,,,
895,3,1,5,1,1,2,2,2,4,1,1,5,3,4,1,4,2,3,3,3,1,3,3,5,3,3,1,2,3,4,5,5,2,3,1,2,3,Northeast,2,2,Public,680,630,1310,,,1,3.67,3.61,3.64,1,1,3.58,3.62,,,,,,,,,,,,,,,,,
896,3,2,1,1,1,1,1,1,1,1,5,4,4,4,1,5,3,5,5,5,1,2,1,5,3,5,5,2,2,4,5,5,5,5,5,1,3,Northeast,2,2,Public,590,760,1350,,,1,3.73,3.30,3.53,1,1,2.90,3.37,,,,,,,,,,,,,,,,,
897,4,3,5,3,1,1,2,2,3,1,1,4,4,4,1,4,4,5,5,5,2,2,5,3,2,2,1,3,4,2,5,3,2,2,3,1,3,Northeast,2,6,Public,720,790,1510,,,1,3.58,1.67,2.76,1,1,1.87,2.69,,,,,,,,,,,,,,,,,
898,2,3,5,2,1,1,1,1,3,1,4,5,3,4,1,5,4,5,5,5,1,2,5,3,3,4,1,4,3,2,5,5,5,4,4,2,3,Northeast,2,2,Private,730,750,1480,,,1,3.75,3.82,3.77,1,1,3.60,3.60,,,,,,,,,,,,,,,,,
899,4,3,5,3,3,2,3,2,3,3,2,4,4,3,1,4,2,5,5,5,1,2,5,3,2,3,1,4,4,5,5,4,1,4,5,2,3,Northeast,2,2,Public,650,800,1450,,,1,3.58,3.80,3.68,1,1,3.29,3.53,,,,,,,,,,,,,,,,,
900,1,2,2,4,4,4,4,4,4,4,2,4,2,3,1,5,3,5,5,5,1,2,5,4,4,4,1,4,5,5,5,3,1,3,3,1,1,Non-Northeast,2,6,,460,800,1260,,,1,3.47,2.67,3.33,1,1,3.92,3.67,,,,,,,,,,,,,,,,,
901,2,1,5,1,2,2,3,3,4,2,4,5,3,4,1,2,3,4,5,3,3,4,3,4,2,4,2,2,3,4,5,4,3,3,4,1,3,Non-Northeast,2,2,Parochial,590,650,1240,,,1,3.35,3.25,3.30,1,1,2.88,3.16,,,,,,,,,,,,,,,,,
902,2,2,1,3,3,2,2,2,2,2,1,5,4,3,1,4,3,4,5,5,1,2,5,3,2,3,3,3,3,3,3,3,3,3,3,2,3,Northeast,2,2,Public,600,690,1290,,,1,3.09,3.46,3.25,,,0.00,3.25,,,,,,,,,,,,,,,,,
903,2,2,1,3,2,1,3,2,3,2,4,4,3,4,1,5,2,4,4,5,1,3,5,3,3,4,4,2,3,3,5,4,2,2,4,2,3,Non-Northeast,2,2,Public,740,750,1490,,,1,3.84,3.37,3.60,1,1,3.29,3.50,,,,,,,,,,,,,,,,,
904,2,3,2,3,2,2,2,2,3,2,1,5,4,3,1,5,2,4,4,3,1,2,3,5,3,5,3,2,1,2,5,5,2,3,3,2,3,Northeast,2,2,Private,610,710,1320,,,1,3.67,3.84,3.76,1,1,3.92,3.82,,,,,,,,,,,,,,,,,
905,2,2,1,2,1,1,3,3,3,1,1,5,4,3,1,4,4,4,4,3,3,2,5,3,3,5,4,3,3,2,5,4,3,3,,2,3,Northeast,2,2,Public,,,,29,,1,2.95,2.78,2.87,1,1,2.90,3.01,,,,,,,,,,,,,,,,,
906,2,2,1,2,2,3,2,2,3,3,5,3,4,3,1,4,3,3,4,3,1,3,3,1,3,5,5,4,2,3,5,4,3,4,4,2,3,Non-Northeast,2,2,Public,690,700,1390,,,1,4.00,4.00,4.00,1,1,4.00,4.00,,,,,,,,,,,,,,,,,
907,2,2,1,3,3,4,2,3,1,1,5,2,3,3,1,5,2,3,1,3,1,2,5,3,2,5,2,1,5,1,2,1,4,2,5,2,1,Non-Northeast,2,2,Private,540,650,1190,,,1,4.00,3.92,3.95,,,0.00,3.95,,,,,,,,,,,,,,,,,
908,3,3,2,1,2,1,4,2,2,2,5,5,4,3,1,5,3,5,5,5,1,2,5,3,3,3,1,4,5,5,5,2,5,3,3,2,3,Northeast,2,6,,730,800,1530,,,1,3.17,2.42,2.67,1,1,2.22,2.37,,,,,,,,,,,,,,,,,
909,2,4,5,3,1,1,2,1,1,1,1,5,4,5,1,4,4,5,5,5,1,5,5,3,3,4,5,3,3,3,5,5,4,4,5,2,3,Non-Northeast,2,2,,,,,31,,1,3.45,3.41,3.43,1,1,3.02,3.33,,,,,,,,,,,,,,,,,
910,1,1,1,1,1,1,1,1,2,2,1,5,4,3,1,5,3,5,4,5,1,3,5,3,3,3,3,2,1,2,4,3,3,3,3,2,3,Northeast,2,2,Public,800,770,1570,,,1,3.84,4.00,3.91,1,1,3.87,3.91,,,,,,,,,,,,,,,,,
911,1,2,1,1,2,3,3,3,3,2,5,3,4,3,1,3,2,4,5,4,1,3,3,2,2,5,5,2,3,4,5,2,3,4,3,2,3,Northeast,2,2,Public,550,640,1190,,,1,3.09,2.81,2.95,1,1,2.58,2.92,,,,,,,,,,,,,,,,,
912,2,3,1,2,2,1,2,3,3,2,3,4,4,4,1,3,4,4,4,5,1,3,5,3,3,3,3,1,2,2,5,3,3,4,3,2,3,Northeast,2,2,Public,,,,31,,1,3.67,4.00,3.82,1,1,3.92,3.88,,,,,,,,,,,,,,,,,
913,2,2,1,3,1,2,2,3,3,1,2,2,3,4,1,4,3,3,3,5,1,3,5,5,3,4,3,2,3,3,5,4,2,2,4,2,3,Northeast,2,6,Public,640,700,1340,,,1,3.75,2.78,3.33,1,1,3.27,3.31,,,,,,,,,,,,,,,,,
914,2,2,1,2,2,1,2,1,3,3,1,5,4,5,1,5,4,4,5,5,1,3,5,4,3,4,5,1,2,2,5,4,1,2,4,1,3,Northeast,1,2,Public,600,740,1340,,,1,3.58,3.68,3.64,1,1,3.56,3.62,,,,,,,,,,,,,,,,,
915,3,2,1,2,2,2,3,2,3,1,5,4,4,3,1,4,2,4,5,4,1,5,1,2,3,4,2,2,3,3,5,3,2,3,3,1,3,Northeast,2,1,Public,570,650,1220,,,1,3.48,3.81,3.63,1,1,3.44,3.56,,,,,,,,,,,,,,,,,
916,3,2,2,3,3,4,4,4,4,1,1,2,4,3,1,3,3,5,5,5,1,3,5,3,2,5,3,5,5,5,3,2,3,3,3,2,3,Non-Northeast,2,6,,690,640,1330,,,1,2.58,2.44,2.52,1,1,3.75,3.13,,,,,,,,,,,,,,,,,
917,2,1,1,1,1,1,1,1,2,1,4,3,4,4,1,4,3,4,5,,,,,,,4,5,2,3,1,5,4,1,2,5,1,3,Northeast,2,1,Public,800,670,1470,,,1,4.00,3.93,3.96,1,1,3.72,3.84,,,,,,,,,,,,,,,,,
918,2,3,5,4,4,4,4,3,4,4,3,2,4,2,2,2,2,3,3,3,1,4,2,3,2,3,1,3,3,3,5,4,2,5,,1,3,Non-Northeast,2,3,,,,,34,,1,3.17,2.44,2.86,1,1,2.23,2.74,,,,,,,,,,,,,,,,,
919,3,3,3,1,2,2,3,2,2,2,4,5,4,4,1,3,2,5,5,5,1,4,5,4,2,5,5,2,5,4,5,1,5,5,5,2,3,Northeast,2,2,Private,610,780,1390,,,1,3.69,3.39,3.55,1,1,2.50,3.17,,,,,,,,,,,,,,,,,
920,2,2,2,3,4,1,2,2,2,2,4,4,4,3,1,4,3,4,5,5,1,2,5,3,3,4,3,3,2,2,5,2,3,3,4,2,3,Northeast,2,2,Public,540,700,1240,,,1,2.98,0.74,2.21,,1,0.00,1.92,,,,,,,,,,,,,,,,,
921,3,2,2,3,1,1,2,3,4,1,4,3,4,3,1,2,4,5,5,4,1,2,3,5,3,5,3,2,2,3,4,4,3,3,3,2,3,Northeast,2,2,Parochial,590,770,1360,,,1,2.37,2.07,2.23,1,1,1.92,2.13,,,,,,,,,,,,,,,,,
922,2,2,5,2,1,1,1,1,2,1,4,5,4,4,1,4,4,5,5,5,1,2,5,3,3,3,2,4,4,1,5,2,1,3,3,2,3,Northeast,2,6,Public,730,780,1510,,,1,3.54,3.34,3.44,1,1,3.92,3.65,,,,,,,,,,,,,,,,,
923,2,3,1,2,3,2,2,2,3,1,5,4,2,4,1,4,2,4,5,3,1,2,5,5,3,5,2,1,2,3,5,4,3,3,4,1,3,Non-Northeast,2,2,Public,550,610,1160,,,1,3.17,2.77,2.99,1,1,2.35,2.98,,,,,,,,,,,,,,,,,
924,2,2,1,1,1,1,2,,3,3,4,4,2,4,1,4,5,5,4,3,1,1,5,3,3,5,5,1,3,3,5,3,3,3,3,2,3,Non-Northeast,1,2,,670,760,1430,,,1,3.06,3.20,3.13,1,1,3.49,3.23,,,,,,,,,,,,,,,,,
925,2,1,1,1,1,1,2,1,1,1,5,3,3,4,1,5,3,5,5,4,1,2,5,3,3,5,4,2,2,1,5,5,3,3,4,1,3,Northeast,1,6,Public,690,750,1440,,,1,3.92,3.84,3.89,1,1,3.67,3.86,,,,,,,,,,,,,,,,,
926,3,2,1,3,1,2,4,1,2,2,4,4,4,3,1,4,2,3,5,3,1,2,3,,,3,3,4,4,5,3,3,3,2,5,1,3,Non-Northeast,2,2,Public,760,710,1470,,,1,2.92,2.36,2.67,1,1,3.08,2.70,,,,,,,,,,,,,,,,,
927,2,2,2,1,1,1,1,1,1,2,5,3,5,2,1,5,2,4,5,2,1,2,5,5,3,5,5,1,2,1,5,4,2,2,5,2,3,Northeast,2,6,Public,670,700,1370,,,1,2.83,3.25,3.04,1,1,3.53,3.36,,,,,,,,,,,,,,,,,
928,2,2,2,1,1,2,1,1,2,2,1,5,3,3,1,1,1,3,2,3,1,3,5,4,2,4,3,2,2,3,5,5,3,3,5,1,3,Northeast,2,6,,650,660,1310,,,1,3.00,3.45,3.19,1,1,3.50,3.39,,,,,,,,,,,,,,,,,
929,1,1,1,1,1,1,1,1,1,1,5,3,4,3,1,5,2,4,4,5,1,2,3,3,3,4,3,1,1,1,5,1,2,4,4,2,3,Non-Northeast,2,7,Public,,,,30,,1,3.84,3.92,3.88,1,1,3.49,3.73,,,,,,,,,,,,,,,,,
